case_id,po_id,pr_count,pr_ids,supplier_count,supplier_ids,goods_receipt_count,goods_receipt_ids,invoice_count,invoice_ids,payment_count,payment_ids,start_time,end_time,total_processing_time_hours,pr_to_po_hours,po_approval_hours,approval_to_supplier_hours,supplier_to_goods_hours,goods_to_invoice_hours,invoice_to_match_hours,match_to_payment_hours,rejection_count,match_result
PO4450,PO4450,6,PR407;PR473;PR489;PR599;PR983;PR997,1,Supplier15,1,GRN8818,1,Invoice9709,1,Payment7945,2024-09-02 08:17:55+00:00,2024-09-09 11:17:55+00:00,171.0,1.7,0.383,0.1,96.0,48.0,0.817,24.0,1,Successful
PO5739,PO5739,1,PR475,1,Supplier30,1,GRN760,1,Invoice9758,1,Payment8238,2024-09-02 08:09:55+00:00,2024-09-13 11:30:55+00:00,267.35,1.4,0.95,0.483,48.0,24.0,0.517,192.0,0,Mismatch
PO8753,PO8753,1,PR476,1,Supplier35,1,GRN2942,1,Invoice8912,3,Payment5874;Payment8748;Payment9579,2024-09-02 08:56:55+00:00,2024-09-09 10:37:55+00:00,169.683,0.783,0.433,0.4,72.0,48.0,0.767,47.3,0,Successful
PO3803,PO3803,1,PR477,1,Supplier11,1,GRN7725,1,Invoice6095,1,Payment7253,2024-09-02 08:49:55+00:00,2024-09-06 12:02:55+00:00,99.217,0.933,0.567,0.933,24.0,48.0,0.783,24.0,0,Successful
PO6620,PO6620,1,PR478,1,Supplier38,1,GRN3192,1,Invoice9529,1,Payment4627,2024-09-02 08:53:55+00:00,2024-09-12 11:44:55+00:00,242.85,1.017,0.95,0.783,120.0,48.0,0.1,72.0,0,Successful
PO9043,PO9043,2,PR479;PR9,1,Supplier23,1,GRN3070,1,Invoice7490,1,Payment7646,2024-09-02 08:40:55+00:00,2024-09-13 12:41:55+00:00,268.017,1.85,0.883,0.583,24.0,72.0,0.7,168.0,0,Successful
PO7893,PO7893,9,PR103;PR11;PR305;PR306;PR365;PR480;PR609;PR616;PR745,2,Supplier20;Supplier35,2,GRN2821;GRN5402,2,Invoice125;Invoice4217,2,Payment5341;Payment9763,2024-09-02 08:06:55+00:00,2024-09-12 11:48:55+00:00,243.7,1.233,0.283,0.2,72.0,49.433,0.55,120.0,0,Successful
PO7816,PO7816,5,PR250;PR313;PR483;PR671;PR8,1,Supplier45,1,GRN5524,1,Invoice6211,1,Payment9913,2024-09-02 08:06:54+00:00,2024-09-17 11:58:55+00:00,363.867,2.584,0.817,0.283,96.0,72.0,0.183,192.0,0,Successful
PO2161,PO2161,3,PR484;PR768;PR952,1,Supplier42,1,GRN6338,1,Invoice2452,1,Payment6135,2024-09-02 08:22:57+00:00,2024-09-16 09:54:55+00:00,337.533,0.549,0.483,0.483,72.0,72.0,0.017,192.0,0,Successful
PO502,PO502,6,PR486;PR528;PR722;PR797;PR821;PR939,1,Supplier30,1,GRN8702,1,Invoice6504,1,Payment6970,2024-09-02 08:13:56+00:00,2024-09-17 10:54:55+00:00,362.683,1.433,0.2,0.983,48.0,72.0,0.067,240.0,0,Successful
PO8277,PO8277,2,PR487;PR645,1,Supplier30,1,GRN3190,1,Invoice7365,1,Payment1680,2024-09-02 08:52:55+00:00,2024-09-16 11:52:55+00:00,339.0,1.617,0.533,0.317,48.0,48.0,0.533,240.0,0,Successful
PO1573,PO1573,4,PR399;PR488;PR578;PR61,1,Supplier16,1,GRN6340,1,Invoice3657,2,Payment6051;Payment7704,2024-09-02 08:07:54+00:00,2024-09-08 11:38:56+00:00,147.517,1.017,0.517,0.45,120.0,24.0,0.467,1.067,0,Successful
PO6111,PO6111,1,PR489,1,Supplier3,1,GRN3892,1,Invoice8132,1,Payment6328,2024-09-02 08:40:55+00:00,2024-09-15 10:18:55+00:00,313.633,0.567,0.633,0.333,24.0,72.0,0.1,216.0,0,Successful
PO7892,PO7892,3,PR490;PR797;PR837,1,Supplier17,1,GRN2661,1,Invoice7548,2,Payment3060;Payment750,2024-09-02 08:30:55+00:00,2024-09-14 10:53:55+00:00,290.383,0.55,0.4,0.85,120.0,72.0,0.733,95.85,0,Successful
PO7639,PO7639,3,PR491;PR600;PR744,1,Supplier16,1,GRN8170,1,Invoice4748,1,Payment7626,2024-09-02 08:19:55+00:00,2024-09-14 10:59:55+00:00,290.667,1.5,0.05,0.767,120.0,24.0,0.35,144.0,1,Successful
PO2675,PO2675,5,PR449;PR492;PR613;PR649;PR85,1,Supplier44,1,GRN3956,1,Invoice5954,1,Payment7100,2024-09-02 08:08:55+00:00,2024-09-19 10:49:55+00:00,410.683,1.117,0.05,0.583,120.0,48.0,0.933,240.0,0,Successful
PO8075,PO8075,2,PR493;PR774,1,Supplier9,1,GRN9580,1,Invoice1388,1,Payment4776,2024-09-02 08:41:55+00:00,2024-09-11 11:08:55+00:00,218.45,0.55,0.867,0.433,120.0,48.0,0.6,48.0,0,Successful
PO9703,PO9703,1,PR494,1,Supplier34,1,GRN2227,1,Invoice2342,1,Payment7645,2024-09-02 08:17:55+00:00,2024-09-11 10:33:55+00:00,218.267,1.067,0.833,0.2,72.0,48.0,0.167,96.0,0,Mismatch
PO7752,PO7752,1,PR495,1,Supplier9,1,GRN8922,1,Invoice5124,1,Payment9167,2024-09-02 08:44:55+00:00,2024-09-11 09:53:55+00:00,217.15,0.267,0.217,0.183,96.0,48.0,0.483,72.0,0,Successful
PO9446,PO9446,3,PR325;PR496;PR664,1,Supplier46,1,GRN8559,1,Invoice5338,1,Payment723,2024-09-02 08:04:55+00:00,2024-09-18 11:01:55+00:00,386.95,1.417,0.233,0.467,72.0,72.0,0.833,240.0,0,Mismatch
PO273,PO273,1,PR499,1,Supplier3,1,GRN2274,1,Invoice4873,1,Payment1908,2024-09-02 08:37:55+00:00,2024-09-06 10:40:55+00:00,98.05,0.983,0.3,0.067,24.0,24.0,0.7,48.0,0,Mismatch
PO4355,PO4355,1,PR500,1,Supplier22,1,GRN3750,1,Invoice7531,1,Payment6369,2024-09-02 08:09:55+00:00,2024-09-17 11:05:55+00:00,362.933,1.25,0.7,0.517,72.0,48.0,0.467,240.0,0,Successful
PO9591,PO9591,1,PR501,1,Supplier25,1,GRN2297,1,Invoice2692,1,Payment1311,2024-09-02 08:43:55+00:00,2024-09-13 11:04:55+00:00,266.35,1.183,0.633,0.4,96.0,72.0,0.133,96.0,0,Successful
PO8673,PO8673,4,PR239;PR301;PR502;PR716,1,Supplier7,1,GRN6988,1,Invoice3682,1,Payment7639,2024-09-02 08:15:54+00:00,2024-09-14 11:21:55+00:00,291.1,1.084,0.75,0.5,96.0,72.0,0.767,120.0,1,Successful
PO1408,PO1408,1,PR503,1,Supplier30,1,GRN9801,1,Invoice254,1,Payment2352,2024-09-02 08:08:55+00:00,2024-09-11 11:22:55+00:00,219.233,1.483,0.733,0.95,48.0,24.0,0.067,144.0,0,Successful
PO2086,PO2086,1,PR504,1,Supplier39,1,GRN8614,1,Invoice1351,1,Payment5867,2024-09-02 08:59:55+00:00,2024-09-11 11:26:55+00:00,218.45,0.967,0.85,0.45,72.0,48.0,0.183,96.0,0,Successful
PO2961,PO2961,1,PR505,1,Supplier38,1,GRN7560,1,Invoice3494,1,Payment5761,2024-09-02 08:45:55+00:00,2024-09-11 12:06:55+00:00,219.35,1.4,0.783,0.517,96.0,72.0,0.65,48.0,0,Successful
PO2467,PO2467,3,PR412;PR507;PR81,1,Supplier39,1,GRN3891,1,Invoice9203,1,Payment8279,2024-09-02 08:18:53+00:00,2024-09-16 12:16:55+00:00,339.967,1.417,0.7,0.883,72.0,72.0,0.967,192.0,0,Successful
PO4594,PO4594,1,PR508,1,Supplier15,1,GRN8608,1,Invoice8423,1,Payment4268,2024-09-02 08:59:55+00:00,2024-09-11 11:41:55+00:00,218.7,0.633,0.483,0.967,96.0,24.0,0.617,96.0,0,Successful
PO8531,PO8531,1,PR510,1,Supplier46,1,GRN7267,1,Invoice4436,1,Payment9798,2024-09-02 08:29:55+00:00,2024-09-06 11:07:55+00:00,98.633,1.1,0.733,0.183,24.0,24.0,0.617,48.0,0,Successful
PO733,PO733,5,PR321;PR418;PR442;PR511;PR612,1,Supplier12,1,GRN1987,1,Invoice1729,1,Payment7285,2024-09-02 08:09:55+00:00,2024-09-11 10:56:55+00:00,218.783,2.067,0.233,0.233,96.0,48.0,0.25,72.0,0,Successful
PO8222,PO8222,1,PR512,1,Supplier44,1,GRN377,1,Invoice5784,1,Payment3529,2024-09-02 08:42:55+00:00,2024-09-16 11:35:55+00:00,338.883,1.433,0.917,0.45,120.0,72.0,0.083,144.0,0,Successful
PO8600,PO8600,6,PR378;PR513;PR570;PR662;PR782;PR858,1,Supplier37,1,GRN2102,1,Invoice6951,1,Payment9338,2024-09-02 08:10:56+00:00,2024-09-10 10:08:55+00:00,193.966,0.45,0.833,0.4,24.0,48.0,0.283,120.0,0,Successful
PO7711,PO7711,4,PR185;PR514;PR8;PR934,1,Supplier49,1,GRN9680,1,Invoice5188,1,Payment2492,2024-09-02 08:29:54+00:00,2024-09-11 10:58:55+00:00,218.484,1.05,0.283,0.667,48.0,48.0,0.483,120.0,0,Successful
PO3635,PO3635,1,PR515,1,Supplier49,1,GRN9486,1,Invoice7573,1,Payment8326,2024-09-02 08:16:55+00:00,2024-09-17 09:52:55+00:00,361.6,0.433,0.033,0.267,96.0,72.0,0.867,192.0,0,Successful
PO5050,PO5050,1,PR516,1,Supplier33,1,GRN6261,1,Invoice2936,1,Payment7938,2024-09-02 08:42:55+00:00,2024-09-17 11:08:55+00:00,362.433,0.983,0.3,0.3,72.0,48.0,0.85,240.0,0,Successful
PO6328,PO6328,1,PR517,1,Supplier41,1,GRN9341,1,Invoice4282,1,Payment5813,2024-09-02 08:41:55+00:00,2024-09-10 11:25:55+00:00,194.733,1.517,0.267,0.45,96.0,48.0,0.5,48.0,0,Successful
PO9588,PO9588,1,PR518,1,Supplier38,1,GRN573,1,Invoice1493,2,Payment3283;Payment5920,2024-09-02 08:50:55+00:00,2024-09-16 11:55:55+00:00,339.083,0.75,0.667,0.917,96.0,24.0,0.75,216.0,0,Successful
PO9740,PO9740,3,PR414;PR519;PR573,1,Supplier8,1,GRN4076,1,Invoice3528,1,Payment6466,2024-09-02 08:10:55+00:00,2024-09-17 10:30:55+00:00,362.333,0.967,0.283,0.867,120.0,24.0,0.217,216.0,1,Successful
PO8059,PO8059,1,PR520,1,Supplier46,1,GRN5029,1,Invoice6261,1,Payment7510,2024-09-02 08:28:55+00:00,2024-09-06 10:36:55+00:00,98.133,0.783,0.183,0.35,24.0,24.0,0.817,48.0,0,Successful
PO4751,PO4751,4,PR287;PR521;PR656;PR712,1,Supplier48,1,GRN982,1,Invoice7291,1,Payment3577,2024-09-02 08:34:55+00:00,2024-09-09 12:02:55+00:00,171.467,0.95,0.85,0.75,24.0,48.0,0.917,96.0,1,Successful
PO5254,PO5254,2,PR522;PR67,1,Supplier50,1,GRN5251,1,Invoice7229,1,Payment8869,2024-09-02 08:18:55+00:00,2024-09-11 11:09:55+00:00,218.85,1.083,0.583,0.933,120.0,24.0,0.25,72.0,0,Successful
PO5757,PO5757,1,PR523,1,Supplier20,1,GRN1417,1,Invoice7651,1,Payment3524,2024-09-02 08:40:55+00:00,2024-09-09 11:12:55+00:00,170.533,0.467,0.933,0.367,72.0,24.0,0.767,72.0,0,Successful
PO7904,PO7904,2,PR524;PR977,1,Supplier33,1,GRN9122,1,Invoice2125,1,Payment6664,2024-09-02 08:08:57+00:00,2024-09-13 10:57:55+00:00,266.816,1.416,0.367,0.367,96.0,24.0,0.667,144.0,0,Successful
PO3873,PO3873,1,PR525,1,Supplier26,1,GRN5470,1,Invoice3223,1,Payment8674,2024-09-02 08:12:55+00:00,2024-09-14 10:09:55+00:00,289.95,1.283,0.467,0.133,96.0,48.0,0.067,144.0,0,Successful
PO6329,PO6329,3,PR488;PR526;PR795,1,Supplier27,1,GRN5442,1,Invoice1414,1,Payment7660,2024-09-02 08:36:55+00:00,2024-09-11 11:37:55+00:00,219.017,1.4,0.967,0.3,72.0,48.0,0.35,96.0,1,Successful
PO3808,PO3808,1,PR527,1,Supplier24,1,GRN5491,1,Invoice6311,1,Payment3172,2024-09-02 08:40:55+00:00,2024-09-18 11:11:55+00:00,386.517,1.0,0.233,0.767,120.0,48.0,0.517,216.0,0,Successful
PO3302,PO3302,1,PR528,1,Supplier47,1,GRN8164,1,Invoice8320,1,Payment9479,2024-09-02 08:42:55+00:00,2024-09-11 11:57:55+00:00,219.25,1.4,0.383,0.717,120.0,72.0,0.75,24.0,0,Successful
PO4479,PO4479,3,PR371;PR529;PR564,1,Supplier3,1,GRN5813,1,Invoice3436,1,Payment8120,2024-09-02 08:05:54+00:00,2024-09-12 11:41:55+00:00,243.6,1.617,0.633,0.7,72.0,48.0,0.65,120.0,0,Successful
PO2741,PO2741,1,PR530,1,Supplier41,1,GRN1432,1,Invoice4816,1,Payment4028,2024-09-02 08:34:55+00:00,2024-09-09 10:24:55+00:00,169.833,0.917,0.067,0.717,48.0,48.0,0.133,72.0,0,Successful
PO5820,PO5820,1,PR531,1,Supplier43,1,GRN4316,1,Invoice3464,1,Payment2223,2024-09-02 08:45:55+00:00,2024-09-13 11:58:55+00:00,267.217,1.9,0.2,0.733,120.0,24.0,0.383,120.0,0,Successful
PO6602,PO6602,6,PR41;PR509;PR532;PR908;PR971;PR977,1,Supplier42,1,GRN8200,1,Invoice6688,1,Payment7240,2024-09-02 08:04:55+00:00,2024-09-10 11:46:55+00:00,195.7,2.117,0.567,0.717,48.0,24.0,0.3,120.0,2,Successful
PO829,PO829,2,PR533;PR549,1,Supplier9,1,GRN8607,1,Invoice8427,1,Payment4161,2024-09-02 08:18:55+00:00,2024-09-15 11:17:55+00:00,314.983,0.85,0.933,0.267,72.0,24.0,0.933,216.0,0,Successful
PO4821,PO4821,1,PR534,1,Supplier24,1,GRN6039,1,Invoice9688,1,Payment6958,2024-09-02 08:16:55+00:00,2024-09-13 10:51:55+00:00,266.583,0.6,0.883,0.117,96.0,48.0,0.983,120.0,0,Mismatch
PO4173,PO4173,4,PR198;PR298;PR535;PR629,1,Supplier17,1,GRN8254,1,Invoice3728,1,Payment9715,2024-09-02 08:09:54+00:00,2024-09-07 11:05:55+00:00,122.934,1.134,0.3,0.967,48.0,24.0,0.533,48.0,0,Successful
PO1028,PO1028,4,PR334;PR536;PR584;PR904,1,Supplier5,1,GRN1022,1,Invoice5527,1,Payment1840,2024-09-02 08:09:55+00:00,2024-09-15 12:03:55+00:00,315.9,1.767,0.867,0.867,72.0,48.0,0.4,192.0,1,Successful
PO1116,PO1116,1,PR537,1,Supplier10,1,GRN5440,1,Invoice6876,1,Payment1424,2024-09-02 08:14:55+00:00,2024-09-09 10:02:55+00:00,169.8,1.267,0.233,0.233,96.0,24.0,0.067,48.0,0,Successful
PO6269,PO6269,1,PR538,1,Supplier37,1,GRN5908,1,Invoice169,1,Payment2997,2024-09-02 08:26:55+00:00,2024-09-19 11:28:55+00:00,411.033,1.3,0.883,0.417,120.0,48.0,0.433,240.0,0,Successful
PO9995,PO9995,5,PR148;PR529;PR539;PR769;PR797,1,Supplier41,1,GRN8,1,Invoice4465,1,Payment7215,2024-09-02 08:24:55+00:00,2024-09-14 11:53:55+00:00,291.483,1.983,0.767,0.617,24.0,48.0,0.117,216.0,0,Successful
PO124,PO124,1,PR540,1,Supplier33,1,GRN2209,1,Invoice3247,1,Payment3597,2024-09-02 08:07:55+00:00,2024-09-10 10:30:55+00:00,194.383,0.367,0.933,0.117,24.0,24.0,0.967,144.0,0,Successful
PO8921,PO8921,2,PR541;PR849,1,Supplier10,1,GRN2666,1,Invoice5917,1,Payment7028,2024-09-02 08:23:55+00:00,2024-09-14 11:08:55+00:00,290.75,0.55,0.433,0.917,72.0,72.0,0.85,144.0,0,Successful
PO6246,PO6246,1,PR542,1,Supplier23,1,GRN1716,1,Invoice1971,1,Payment3650,2024-09-02 08:33:55+00:00,2024-09-09 11:22:55+00:00,170.817,1.15,0.3,0.633,48.0,48.0,0.733,72.0,0,Successful
PO9390,PO9390,7,PR299;PR356;PR543;PR574;PR694;PR803;PR816,2,Supplier24;Supplier6,2,GRN104;GRN717,2,Invoice8190;Invoice8912,4,Payment3109;Payment5874;Payment8748;Payment9579,2024-09-02 08:05:54+00:00,2024-09-09 10:37:55+00:00,170.534,1.834,0.25,0.15,96.6,47.4,0.3,24.0,0,Successful
PO1610,PO1610,2,PR265;PR544,1,Supplier40,1,GRN3591,1,Invoice8420,1,Payment7498,2024-09-02 08:27:54+00:00,2024-09-15 11:31:55+00:00,315.067,1.367,0.5,0.283,120.0,72.0,0.917,120.0,0,Mismatch
PO7072,PO7072,5,PR132;PR430;PR545;PR777;PR933,1,Supplier12,1,GRN4846,1,Invoice3921,1,Payment9143,2024-09-02 08:11:56+00:00,2024-09-15 11:57:55+00:00,315.766,1.116,0.783,0.983,96.0,24.0,0.883,192.0,1,Mismatch
PO8181,PO8181,2,PR462;PR546,1,Supplier34,1,GRN8574,1,Invoice4439,1,Payment4698,2024-09-02 08:52:55+00:00,2024-09-11 11:43:55+00:00,218.85,1.633,0.333,0.517,72.0,48.0,0.367,96.0,0,Successful
PO720,PO720,1,PR547,1,Supplier28,1,GRN5624,1,Invoice216,1,Payment3678,2024-09-02 08:52:55+00:00,2024-09-14 12:12:55+00:00,291.333,1.8,0.717,0.667,24.0,24.0,0.15,240.0,0,Mismatch
PO7667,PO7667,6,PR13;PR262;PR48;PR548;PR653;PR792,1,Supplier29,1,GRN1767,1,Invoice1580,1,Payment3980,2024-09-02 08:06:56+00:00,2024-09-10 10:21:55+00:00,194.25,1.233,0.617,0.15,24.0,72.0,0.25,96.0,0,Successful
PO7856,PO7856,1,PR549,1,Supplier28,1,GRN7142,1,Invoice6112,1,Payment7575,2024-09-02 08:21:55+00:00,2024-09-15 11:42:55+00:00,315.35,1.05,0.7,0.667,96.0,48.0,0.933,168.0,0,Mismatch
PO6169,PO6169,1,PR550,1,Supplier39,1,GRN6628,1,Invoice7053,1,Payment77,2024-09-02 08:48:55+00:00,2024-09-09 10:36:55+00:00,169.8,0.2,0.483,0.733,72.0,48.0,0.383,48.0,0,Successful
PO8982,PO8982,1,PR551,1,Supplier41,1,GRN6899,1,Invoice4174,1,Payment6222,2024-09-02 08:27:55+00:00,2024-09-16 10:55:55+00:00,338.467,0.667,0.767,0.25,96.0,72.0,0.783,168.0,0,Mismatch
PO1145,PO1145,1,PR552,1,Supplier5,1,GRN7307,1,Invoice7766,1,Payment6859,2024-09-02 08:53:55+00:00,2024-09-15 11:37:55+00:00,314.733,0.833,0.65,0.467,48.0,48.0,0.783,216.0,0,Successful
PO4782,PO4782,1,PR553,1,Supplier10,1,GRN6634,1,Invoice9478,1,Payment7485,2024-09-02 08:56:55+00:00,2024-09-13 10:54:55+00:00,265.967,0.6,0.667,0.5,24.0,24.0,0.2,216.0,0,Successful
PO9553,PO9553,1,PR555,1,Supplier44,1,GRN4886,1,Invoice8906,1,Payment1404,2024-09-02 08:35:55+00:00,2024-09-07 10:19:55+00:00,121.733,0.5,0.633,0.4,48.0,48.0,0.2,24.0,0,Successful
PO140,PO140,3,PR13;PR50;PR558,1,Supplier49,1,GRN2188,1,Invoice8119,1,Payment3609,2024-09-02 08:09:53+00:00,2024-09-06 09:52:55+00:00,97.717,1.384,0.033,0.15,24.0,24.0,0.15,48.0,0,Successful
PO5308,PO5308,6,PR506;PR559;PR597;PR640;PR720;PR807,2,Supplier2;Supplier48,2,GRN6358;GRN7385,2,Invoice1926;Invoice8995,2,Payment1667;Payment7258,2024-09-02 08:05:56+00:00,2024-09-08 11:12:56+00:00,147.117,1.55,0.25,0.017,48.484,48.0,0.817,48.0,1,Successful
PO3059,PO3059,2,PR560;PR698,2,Supplier26;Supplier32,2,GRN112;GRN9037,2,Invoice8912;Invoice9282,4,Payment5874;Payment8748;Payment9033;Payment9579,2024-09-02 08:47:56+00:00,2024-09-09 10:37:55+00:00,169.833,0.983,0.483,0.717,48.184,24.0,0.533,94.933,0,Successful + Mismatch
PO7499,PO7499,3,PR153;PR561;PR698,1,Supplier35,1,GRN9177,1,Invoice5962,1,Payment5952,2024-09-02 08:13:53+00:00,2024-09-11 10:07:55+00:00,217.901,0.951,0.25,0.15,72.0,48.0,0.55,96.0,0,Successful
PO6439,PO6439,1,PR562,1,Supplier14,1,GRN9985,1,Invoice8361,1,Payment8196,2024-09-02 08:44:55+00:00,2024-09-16 12:36:55+00:00,339.867,1.367,0.733,0.833,96.0,72.0,0.933,168.0,0,Successful
PO6667,PO6667,1,PR563,1,Supplier37,1,GRN7919,1,Invoice2301,1,Payment6279,2024-09-02 09:03:55+00:00,2024-09-09 11:02:55+00:00,169.983,0.683,0.15,0.35,24.0,48.0,0.8,96.0,0,Successful
PO941,PO941,1,PR564,1,Supplier33,1,GRN4738,1,Invoice4763,1,Payment5239,2024-09-02 08:16:55+00:00,2024-09-09 09:54:55+00:00,169.633,0.55,0.15,0.867,96.0,48.0,0.067,24.0,0,Successful
PO8543,PO8543,1,PR565,1,Supplier8,1,GRN3199,1,Invoice4478,1,Payment7314,2024-09-02 08:20:55+00:00,2024-09-12 11:09:55+00:00,242.817,1.833,0.017,0.417,72.0,24.0,0.55,144.0,0,Mismatch
PO9499,PO9499,5,PR41;PR566;PR570;PR695;PR829,1,Supplier16,1,GRN5033,1,Invoice930,1,Payment4275,2024-09-02 08:05:56+00:00,2024-09-17 11:45:55+00:00,363.666,1.833,0.633,0.533,96.0,72.0,0.667,192.0,1,Successful
PO7424,PO7424,1,PR567,1,Supplier15,1,GRN8133,1,Invoice6023,1,Payment5476,2024-09-02 08:22:55+00:00,2024-09-18 10:13:55+00:00,385.85,0.633,0.217,0.45,96.0,48.0,0.55,240.0,0,Successful
PO9072,PO9072,1,PR568,1,Supplier26,1,GRN98,1,Invoice4517,1,Payment7783,2024-09-02 08:36:55+00:00,2024-09-14 10:01:55+00:00,289.417,0.867,0.217,0.067,96.0,24.0,0.267,168.0,0,Successful
PO4798,PO4798,1,PR569,1,Supplier2,1,GRN6427,1,Invoice2668,1,Payment9254,2024-09-02 08:21:55+00:00,2024-09-10 10:09:55+00:00,193.8,0.8,0.6,0.017,48.0,24.0,0.383,120.0,0,Successful
PO2892,PO2892,1,PR570,1,Supplier25,1,GRN4686,1,Invoice7517,1,Payment9484,2024-09-02 08:34:55+00:00,2024-09-11 11:01:55+00:00,218.45,0.983,0.717,0.067,48.0,72.0,0.683,96.0,0,Successful
PO2957,PO2957,1,PR572,1,Supplier30,1,GRN3342,1,Invoice2797,1,Payment2151,2024-09-02 08:15:55+00:00,2024-09-10 10:02:55+00:00,193.783,0.8,0.333,0.317,48.0,72.0,0.333,72.0,0,Mismatch
PO1246,PO1246,1,PR574,1,Supplier3,1,GRN8602,1,Invoice5843,1,Payment3990,2024-09-02 08:43:55+00:00,2024-09-17 12:19:55+00:00,363.6,0.95,1.0,0.683,120.0,72.0,0.967,168.0,0,Successful
PO8489,PO8489,1,PR575,1,Supplier48,1,GRN8764,1,Invoice8623,1,Payment976,2024-09-02 08:30:55+00:00,2024-09-11 11:23:55+00:00,218.883,0.967,0.467,0.6,96.0,24.0,0.85,96.0,0,Successful
PO5553,PO5553,6,PR104;PR244;PR576;PR892;PR905;PR970,1,Supplier20,1,GRN5603,1,Invoice2932,1,Payment2014,2024-09-02 08:17:55+00:00,2024-09-11 10:50:55+00:00,218.55,1.017,0.017,0.867,24.0,24.0,0.65,168.0,0,Successful
PO9839,PO9839,4,PR33;PR388;PR398;PR577,1,Supplier39,1,GRN5956,1,Invoice118,1,Payment8743,2024-09-02 08:15:54+00:00,2024-09-17 10:45:55+00:00,362.5,1.467,0.017,0.35,96.0,24.0,0.667,240.0,0,Successful
PO1132,PO1132,1,PR578,1,Supplier7,1,GRN4177,1,Invoice4161,1,Payment5209,2024-09-02 09:02:55+00:00,2024-09-08 11:13:55+00:00,146.183,0.667,0.633,0.6,24.0,48.0,0.283,72.0,0,Successful
PO7959,PO7959,5,PR110;PR306;PR579;PR872;PR898,1,Supplier4,1,GRN5778,1,Invoice4553,1,Payment5763,2024-09-02 08:14:53+00:00,2024-09-12 12:20:55+00:00,244.101,2.367,0.5,0.983,96.0,24.0,0.25,120.0,0,Successful
PO5670,PO5670,5,PR131;PR155;PR227;PR581;PR7,1,Supplier19,1,GRN3302,1,Invoice61,1,Payment451,2024-09-02 08:05:54+00:00,2024-09-11 11:57:55+00:00,219.867,1.917,0.483,0.6,120.0,72.0,0.867,24.0,0,Successful
PO5615,PO5615,1,PR582,1,Supplier2,1,GRN9062,1,Invoice2736,1,Payment5347,2024-09-02 09:03:55+00:00,2024-09-11 12:49:55+00:00,219.767,1.717,0.567,0.633,72.0,24.0,0.85,120.0,0,Successful
PO4460,PO4460,5,PR482;PR583;PR69;PR757;PR857,1,Supplier13,1,GRN934,1,Invoice2724,2,Payment4273;Payment5116,2024-09-02 08:06:53+00:00,2024-09-10 11:07:55+00:00,195.017,2.101,0.35,0.433,96.0,24.0,0.133,72.0,1,Successful
PO6168,PO6168,2,PR393;PR585,1,Supplier1,1,GRN1288,1,Invoice6497,1,Payment7578,2024-09-02 08:26:55+00:00,2024-09-10 12:00:55+00:00,195.567,1.583,0.383,0.917,96.0,24.0,0.683,72.0,0,Successful
PO6746,PO6746,1,PR587,1,Supplier7,1,GRN3318,1,Invoice4279,1,Payment5325,2024-09-02 08:56:55+00:00,2024-09-17 11:50:55+00:00,362.9,1.283,0.383,0.85,96.0,48.0,0.383,216.0,0,Successful
PO3040,PO3040,1,PR588,1,Supplier20,1,GRN1711,1,Invoice4087,1,Payment6371,2024-09-02 08:34:55+00:00,2024-09-18 09:56:55+00:00,385.367,0.2,0.633,0.333,96.0,48.0,0.2,240.0,0,Successful
PO5406,PO5406,6,PR161;PR292;PR534;PR550;PR589;PR724,1,Supplier23,1,GRN9472,1,Invoice8596,1,Payment699,2024-09-02 08:12:56+00:00,2024-09-10 09:20:55+00:00,193.133,0.35,0.317,0.067,72.0,72.0,0.4,48.0,0,Successful
PO5679,PO5679,3,PR590;PR772;PR88,1,Supplier13,1,GRN1348,1,Invoice1251,1,Payment5381,2024-09-02 08:15:56+00:00,2024-09-10 10:56:55+00:00,194.683,1.083,0.967,0.167,24.0,48.0,0.467,120.0,0,Successful
PO2465,PO2465,1,PR591,1,Supplier35,1,GRN2436,1,Invoice6259,1,Payment5300,2024-09-02 08:58:55+00:00,2024-09-14 11:52:55+00:00,290.9,0.883,0.917,0.133,120.0,24.0,0.967,144.0,0,Successful
PO132,PO132,3,PR592;PR917;PR920,1,Supplier1,1,GRN6021,1,Invoice9757,1,Payment9358,2024-09-02 08:26:57+00:00,2024-09-17 10:48:55+00:00,362.366,1.466,0.433,0.167,48.0,72.0,0.3,240.0,0,Successful
PO799,PO799,1,PR593,1,Supplier6,1,GRN1637,1,Invoice2016,1,Payment4920,2024-09-02 08:15:55+00:00,2024-09-16 11:37:55+00:00,339.367,0.667,0.967,0.933,120.0,48.0,0.8,168.0,0,Successful
PO6052,PO6052,5,PR226;PR288;PR569;PR594;PR89,1,Supplier23,1,GRN5796,1,Invoice2507,2,Payment2542;Payment8889,2024-09-02 08:21:55+00:00,2024-09-16 10:21:55+00:00,338.0,0.7,0.183,0.183,48.0,48.0,0.933,240.0,0,Successful
PO7062,PO7062,6,PR165;PR263;PR35;PR595;PR732;PR761,1,Supplier26,1,GRN2328,1,Invoice566,1,Payment7105,2024-09-02 08:07:54+00:00,2024-09-18 10:45:55+00:00,386.634,0.484,0.467,0.833,120.0,24.0,0.85,240.0,0,Successful
