event_id,event_type,timestamp,user,cost_center,object_id,object_type,total_amount,status,qualifier
E3525,Create PR,2024-09-02 08:18:55+00:00,User28,CC18,PR426,Purchase Requisition,1115.03,,
E4028,Create PR,2024-09-02 08:18:55+00:00,User3,CC5,PR485,Purchase Requisition,4977.28,,
E4340,Create PR,2024-09-02 08:18:55+00:00,User38,CC13,PR522,Purchase Requisition,4401.53,,
E4439,Create PR,2024-09-02 08:18:55+00:00,User25,CC12,PR533,Purchase Requisition,6048.11,,
E4705,Approve PR,2024-09-02 08:18:55+00:00,Manager2,CC20,PR564,Purchase Requisition,7117.16,,
E5451,Create PR,2024-09-02 08:18:56+00:00,User32,CC18,PR654,Purchase Requisition,3830.98,,
E5762,Create PR,2024-09-02 08:18:56+00:00,User37,CC11,PR694,Purchase Requisition,3816.92,,
E5865,Create PR,2024-09-02 08:18:56+00:00,User50,CC5,PR707,Purchase Requisition,5100.49,,
E6069,Create PR,2024-09-02 08:18:56+00:00,User37,CC18,PR732,Purchase Requisition,5554.35,,
E6214,Create PR,2024-09-02 08:18:56+00:00,User24,CC15,PR752,Purchase Requisition,4323.62,,
E6269,Reject PR,2024-09-02 08:18:56+00:00,Manager1,CC16,PR758,Purchase Requisition,3429.05,,
E7132,Create PR,2024-09-02 08:18:57+00:00,User26,CC18,PR861,Purchase Requisition,5173.3,,
E7654,Create PR,2024-09-02 08:18:57+00:00,User20,CC18,PR926,Purchase Requisition,3804.62,,
E7728,Create PR,2024-09-02 08:18:57+00:00,User47,CC11,PR935,Purchase Requisition,8563.92,,
E7809,Create PR,2024-09-02 08:18:57+00:00,User39,CC16,PR944,Purchase Requisition,7733.53,,
E7980,Create PR,2024-09-02 08:18:57+00:00,User22,CC11,PR963,Purchase Requisition,2973.71,,
E8034,Create PR,2024-09-02 08:18:57+00:00,User50,CC20,PR969,Purchase Requisition,2860.37,,
E8135,Create PR,2024-09-02 08:18:57+00:00,User23,CC17,PR981,Purchase Requisition,5109.52,,
E157,Approve PR,2024-09-02 08:19:53+00:00,Manager1,CC3,PR19,Purchase Requisition,2239.26,,
E327,Create PR,2024-09-02 08:19:53+00:00,User44,CC4,PR38,Purchase Requisition,6685.44,,
E2883,Create PR,2024-09-02 08:19:54+00:00,User35,CC5,PR350,Purchase Requisition,3426.59,,
E3267,Create PR,2024-09-02 08:19:54+00:00,User15,CC3,PR395,Purchase Requisition,2404.28,,
E3561,Create PR,2024-09-02 08:19:55+00:00,User24,CC15,PR430,Purchase Requisition,6867.69,,
E3725,Create PR,2024-09-02 08:19:55+00:00,User32,CC9,PR449,Purchase Requisition,8369.11,,
E4082,Create PR,2024-09-02 08:19:55+00:00,User26,CC8,PR491,Purchase Requisition,1277.96,,
E5224,Create PR,2024-09-02 08:19:56+00:00,User7,CC15,PR628,Purchase Requisition,6626.81,,
E5565,Create PR,2024-09-02 08:19:56+00:00,User49,CC5,PR669,Purchase Requisition,5817.51,,
E5632,Create PR,2024-09-02 08:19:56+00:00,User4,CC9,PR678,Purchase Requisition,4465.34,,
E6488,Create PR,2024-09-02 08:19:56+00:00,User25,CC12,PR784,Purchase Requisition,2494.97,,
E1321,Create PR,2024-09-02 08:20:53+00:00,User1,CC7,PR157,Purchase Requisition,6124.67,,
E311,Create PO (Batch),2024-09-02 08:20:53+00:00,User3,CC19,PR630,Purchase Requisition,5797.5,,
E311,Create PO (Batch),2024-09-02 08:20:53+00:00,User3,CC19,PR961,Purchase Requisition,6028.71,,
E311,Create PO (Batch),2024-09-02 08:20:53+00:00,User3,CC19,PR36,Purchase Requisition,4319.71,,
E311,Create PO (Batch),2024-09-02 08:20:53+00:00,User3,CC19,PO6416,Purchase Order,16145.919999999998,Created,
E1992,Reject PR,2024-09-02 08:20:54+00:00,Manager2,CC10,PR240,Purchase Requisition,6441.28,,
E2071,Create PR,2024-09-02 08:20:54+00:00,User4,CC15,PR252,Purchase Requisition,3706.92,,
E3184,Create PR,2024-09-02 08:20:54+00:00,User33,CC14,PR385,Purchase Requisition,7143.19,,
E4713,Create PR,2024-09-02 08:20:55+00:00,User36,CC3,PR565,Purchase Requisition,953.29,,
E4986,Create PR,2024-09-02 08:20:55+00:00,User36,CC12,PR600,Purchase Requisition,6430.27,,
E5416,Approve PR,2024-09-02 08:20:56+00:00,Manager7,CC8,PR650,Purchase Requisition,2795.11,,
E5433,Create PR,2024-09-02 08:20:56+00:00,User45,CC3,PR652,Purchase Requisition,6330.62,,
E5452,Approve PR,2024-09-02 08:20:56+00:00,Manager9,CC1,PR654,Purchase Requisition,3830.98,,
E6719,Create PR,2024-09-02 08:20:56+00:00,User47,CC19,PR812,Purchase Requisition,4117.55,,
E6869,Create PR,2024-09-02 08:20:56+00:00,User9,CC4,PR831,Purchase Requisition,7610.78,,
E7193,Approve PR,2024-09-02 08:20:57+00:00,Manager4,CC10,PR870,Purchase Requisition,8120.41,,
E7502,Create PR,2024-09-02 08:20:57+00:00,User10,CC4,PR906,Purchase Requisition,2850.66,,
E7531,Create PR,2024-09-02 08:20:57+00:00,User20,CC9,PR910,Purchase Requisition,3887.95,,
E1322,Approve PR,2024-09-02 08:21:53+00:00,Manager5,CC14,PR157,Purchase Requisition,6124.67,,
E237,Create PR,2024-09-02 08:21:53+00:00,User29,CC3,PR28,Purchase Requisition,5245.76,,
E300,Create PR,2024-09-02 08:21:53+00:00,User11,CC5,PR35,Purchase Requisition,6609.24,,
E964,Create PR,2024-09-02 08:21:53+00:00,User33,CC17,PR115,Purchase Requisition,5605.13,,
E2208,Create PR,2024-09-02 08:21:54+00:00,User21,CC18,PR268,Purchase Requisition,9347.09,,
E2217,Create PR,2024-09-02 08:21:54+00:00,User25,CC6,PR269,Purchase Requisition,3092.95,,
E2401,Create PR,2024-09-02 08:21:54+00:00,User7,CC14,PR291,Purchase Requisition,5191.55,,
E2865,Create PR,2024-09-02 08:21:54+00:00,User14,CC18,PR348,Purchase Requisition,5444.79,,
E3220,Create PR,2024-09-02 08:21:54+00:00,User4,CC17,PR389,Purchase Requisition,2632.49,,
E3449,Create PR,2024-09-02 08:21:55+00:00,User2,CC15,PR416,Purchase Requisition,2366.92,,
E3615,Create PR,2024-09-02 08:21:55+00:00,User45,CC3,PR436,Purchase Requisition,4064.1,,
E3923,Create PR,2024-09-02 08:21:55+00:00,User2,CC9,PR471,Purchase Requisition,4825.93,,
E4259,Create PR,2024-09-02 08:21:55+00:00,User47,CC7,PR513,Purchase Requisition,4062.4,,
E4440,Approve PR,2024-09-02 08:21:55+00:00,Manager10,CC1,PR533,Purchase Requisition,6048.11,,
E4583,Create PR,2024-09-02 08:21:55+00:00,User43,CC5,PR549,Purchase Requisition,1399.63,,
E4749,Create PR,2024-09-02 08:21:55+00:00,User49,CC17,PR569,Purchase Requisition,2242.47,,
E4767,Create PR,2024-09-02 08:21:55+00:00,User16,CC17,PR571,Purchase Requisition,4660.39,,
E4894,Create PR,2024-09-02 08:21:55+00:00,User14,CC2,PR589,Purchase Requisition,6223.35,,
E5069,Create PR,2024-09-02 08:21:55+00:00,User21,CC8,PR610,Purchase Requisition,6255.66,,
E5260,Create PR,2024-09-02 08:21:56+00:00,User5,CC18,PR632,Purchase Requisition,4917.49,,
E5574,Create PR,2024-09-02 08:21:56+00:00,User33,CC10,PR670,Purchase Requisition,5533.7,,
E5690,Create PR,2024-09-02 08:21:56+00:00,User36,CC1,PR686,Purchase Requisition,4969.87,,
E5735,Create PR,2024-09-02 08:21:56+00:00,User33,CC4,PR691,Purchase Requisition,2349.02,,
E5949,Approve PR,2024-09-02 08:21:56+00:00,Manager8,CC19,PR717,Purchase Requisition,5573.0,,
E6461,Create PR,2024-09-02 08:21:56+00:00,User4,CC2,PR781,Purchase Requisition,3945.72,,
E7133,Approve PR,2024-09-02 08:21:57+00:00,Manager6,CC15,PR861,Purchase Requisition,5173.3,,
E7145,Create PR,2024-09-02 08:21:57+00:00,User23,CC13,PR864,Purchase Requisition,6413.95,,
E8274,Create PR,2024-09-02 08:21:57+00:00,User44,CC13,PR998,Purchase Requisition,5929.3,,
E1159,Create PR,2024-09-02 08:22:53+00:00,User41,CC15,PR139,Purchase Requisition,7512.41,,
E128,Approve PR,2024-09-02 08:22:53+00:00,Manager5,CC13,PR15,Purchase Requisition,7012.72,,
E944,Create PR,2024-09-02 08:22:53+00:00,User10,CC20,PR112,Purchase Requisition,5435.22,,
E2069,Create PR,2024-09-02 08:22:54+00:00,User7,CC5,PR251,Purchase Requisition,3990.2,,
E2311,Create PR,2024-09-02 08:22:54+00:00,User37,CC11,PR281,Purchase Requisition,5645.5,,
E4241,Create PR,2024-09-02 08:22:55+00:00,User6,CC15,PR511,Purchase Requisition,3573.08,,
E4731,Create PR,2024-09-02 08:22:55+00:00,User35,CC3,PR567,Purchase Requisition,6510.87,,
E4987,Approve PR,2024-09-02 08:22:55+00:00,Manager4,CC8,PR600,Purchase Requisition,6430.27,,
E5406,Create PR,2024-09-02 08:22:56+00:00,User9,CC15,PR649,Purchase Requisition,6097.87,,
E5893,Approve PR,2024-09-02 08:22:56+00:00,Manager2,CC3,PR710,Purchase Requisition,7041.11,,
E6127,Create PR,2024-09-02 08:22:56+00:00,User35,CC20,PR740,Purchase Requisition,4203.75,,
E6506,Create PR,2024-09-02 08:22:56+00:00,User42,CC17,PR786,Purchase Requisition,6132.07,,
E7201,Create PR,2024-09-02 08:22:57+00:00,User49,CC16,PR871,Purchase Requisition,6451.39,,
E7267,Approve PR,2024-09-02 08:22:57+00:00,Manager10,CC18,PR879,Purchase Requisition,5777.48,,
E7431,Approve PR,2024-09-02 08:22:57+00:00,Manager7,CC20,PR898,Purchase Requisition,2873.84,,
E7881,Create PR,2024-09-02 08:22:57+00:00,User27,CC13,PR952,Purchase Requisition,720.94,,
E7918,Approve PR,2024-09-02 08:22:57+00:00,Manager1,CC17,PR956,Purchase Requisition,5694.93,,
E1267,Create PR,2024-09-02 08:23:53+00:00,User27,CC7,PR151,Purchase Requisition,6594.5,,
E1375,Create PR,2024-09-02 08:23:53+00:00,User29,CC17,PR163,Purchase Requisition,5002.67,,
E174,Create PR,2024-09-02 08:23:53+00:00,User43,CC8,PR21,Purchase Requisition,2070.78,,
E2466,Create PR,2024-09-02 08:23:54+00:00,User22,CC14,PR299,Purchase Requisition,5179.99,,
E2670,Create PR,2024-09-02 08:23:54+00:00,User29,CC6,PR324,Purchase Requisition,2759.84,,
E2966,Create PR,2024-09-02 08:23:54+00:00,User36,CC15,PR360,Purchase Requisition,3937.85,,
E3386,Create PR,2024-09-02 08:23:55+00:00,User7,CC6,PR409,Purchase Requisition,3314.51,,
E3516,Create PR,2024-09-02 08:23:55+00:00,User30,CC14,PR425,Purchase Requisition,5861.01,,
E3579,Create PR,2024-09-02 08:23:55+00:00,User3,CC12,PR432,Purchase Requisition,3258.25,,
E4174,Create PR,2024-09-02 08:23:55+00:00,User50,CC13,PR502,Purchase Requisition,6253.13,,
E4511,Create PR,2024-09-02 08:23:55+00:00,User6,CC10,PR541,Purchase Requisition,4706.74,,
E5603,Create PR,2024-09-02 08:23:56+00:00,User25,CC10,PR674,Purchase Requisition,7588.4,,
E5605,Create PR,2024-09-02 08:23:56+00:00,User9,CC10,PR675,Purchase Requisition,10005.34,,
E5644,Approve PR,2024-09-02 08:23:56+00:00,Manager4,CC10,PR680,Purchase Requisition,6159.2,,
E5699,Create PR,2024-09-02 08:23:56+00:00,User12,CC6,PR687,Purchase Requisition,5353.66,,
E6161,Approve PR,2024-09-02 08:23:56+00:00,Manager9,CC13,PR746,Purchase Requisition,3645.23,,
E6627,Create PR,2024-09-02 08:23:56+00:00,User41,CC20,PR801,Purchase Requisition,2595.26,,
E6701,Create PR,2024-09-02 08:23:56+00:00,User14,CC7,PR810,Purchase Requisition,5223.78,,
E6775,Create PR,2024-09-02 08:23:56+00:00,User30,CC10,PR819,Purchase Requisition,3512.69,,
E6986,Create PR,2024-09-02 08:23:57+00:00,User33,CC1,PR844,Purchase Requisition,5147.29,,
E7134,Create PO (Batch),2024-09-02 08:23:57+00:00,User13,CC10,PR878,Purchase Requisition,7367.02,,
E7134,Create PO (Batch),2024-09-02 08:23:57+00:00,User13,CC10,PR861,Purchase Requisition,5173.3,,
E7134,Create PO (Batch),2024-09-02 08:23:57+00:00,User13,CC10,PO8255,Purchase Order,12540.32,Created,
E7219,Create PR,2024-09-02 08:23:57+00:00,User40,CC15,PR873,Purchase Requisition,5135.79,,
E7313,Create PR,2024-09-02 08:23:57+00:00,User20,CC1,PR885,Purchase Requisition,5582.98,,
E7439,Create PR,2024-09-02 08:23:57+00:00,User37,CC17,PR899,Purchase Requisition,3505.8,,
E7756,Approve PR,2024-09-02 08:23:57+00:00,Manager10,CC19,PR938,Purchase Requisition,6666.74,,
E1018,Create PR,2024-09-02 08:24:53+00:00,User43,CC18,PR121,Purchase Requisition,8150.88,,
E110,Approve PR,2024-09-02 08:24:53+00:00,Manager8,CC3,PR13,Purchase Requisition,6668.97,,
E448,Create PR,2024-09-02 08:24:53+00:00,User27,CC3,PR53,Purchase Requisition,2297.13,,
E586,Approve PR,2024-09-02 08:24:53+00:00,Manager10,CC20,PR69,Purchase Requisition,5287.65,,
E684,Create PR,2024-09-02 08:24:53+00:00,User49,CC8,PR80,Purchase Requisition,5555.61,,
E922,Create PR,2024-09-02 08:24:53+00:00,User31,CC19,PR108,Purchase Requisition,2885.77,,
E1658,Create PR,2024-09-02 08:24:54+00:00,User40,CC11,PR196,Purchase Requisition,6016.41,,
E1719,Approve PR,2024-09-02 08:24:54+00:00,Manager2,CC15,PR205,Purchase Requisition,7650.26,,
E1727,Create PR,2024-09-02 08:24:54+00:00,User26,CC20,PR206,Purchase Requisition,3577.42,,
E1737,Approve PR,2024-09-02 08:24:54+00:00,Manager7,CC6,PR207,Purchase Requisition,622.01,,
E1893,Create PR,2024-09-02 08:24:54+00:00,User37,CC20,PR226,Purchase Requisition,4567.22,,
E2569,Create PR,2024-09-02 08:24:54+00:00,User17,CC7,PR312,Purchase Requisition,4500.68,,
E2874,Create PR,2024-09-02 08:24:54+00:00,User29,CC12,PR349,Purchase Requisition,1948.93,,
E3422,Create PR,2024-09-02 08:24:55+00:00,User46,CC18,PR413,Purchase Requisition,5680.2,,
E3689,Create PR,2024-09-02 08:24:55+00:00,User38,CC1,PR445,Purchase Requisition,5337.67,,
E3997,Create PR,2024-09-02 08:24:55+00:00,User9,CC5,PR480,Purchase Requisition,7508.02,,
E4493,Create PR,2024-09-02 08:24:55+00:00,User26,CC14,PR539,Purchase Requisition,4235.44,,
E5494,Approve PR,2024-09-02 08:24:56+00:00,Manager1,CC10,PR661,Purchase Requisition,6267.28,,
E6317,Create PR,2024-09-02 08:24:56+00:00,User23,CC7,PR765,Purchase Requisition,6370.01,,
E6609,Create PR,2024-09-02 08:24:56+00:00,User6,CC18,PR799,Purchase Requisition,7818.11,,
E6674,Create PR,2024-09-02 08:24:56+00:00,User27,CC13,PR807,Purchase Requisition,2501.99,,
E6692,Create PR,2024-09-02 08:24:56+00:00,User10,CC8,PR809,Purchase Requisition,2722.06,,
E6831,Create PR,2024-09-02 08:24:56+00:00,User38,CC1,PR826,Purchase Requisition,4569.09,,
E6941,Create PR,2024-09-02 08:24:57+00:00,User49,CC9,PR839,Purchase Requisition,6677.72,,
E7570,Approve PR,2024-09-02 08:24:57+00:00,Manager10,CC6,PR915,Purchase Requisition,4001.4,,
E7616,Create PR,2024-09-02 08:24:57+00:00,User26,CC19,PR921,Purchase Requisition,3345.52,,
E1150,Create PR,2024-09-02 08:25:53+00:00,User14,CC4,PR138,Purchase Requisition,4053.74,,
E118,Create PR,2024-09-02 08:25:53+00:00,User18,CC3,PR14,Purchase Requisition,6072.67,,
E1222,Create PR,2024-09-02 08:25:53+00:00,User29,CC11,PR146,Purchase Requisition,4081.41,,
E924,Create PR,2024-09-02 08:25:53+00:00,User35,CC4,PR109,Purchase Requisition,4078.31,,
E1994,Reject PR,2024-09-02 08:25:54+00:00,Manager7,CC14,PR241,Purchase Requisition,5010.81,,
E2493,Create PR,2024-09-02 08:25:54+00:00,User10,CC15,PR302,Purchase Requisition,7936.0,,
E2715,Create PR,2024-09-02 08:25:54+00:00,User46,CC17,PR329,Purchase Requisition,4345.69,,
E2724,Create PR,2024-09-02 08:25:54+00:00,User27,CC7,PR330,Purchase Requisition,7416.55,,
E3645,Approve PR,2024-09-02 08:25:55+00:00,Manager7,CC18,PR440,Purchase Requisition,6011.82,,
E3700,Create PO,2024-09-02 08:25:55+00:00,User31,CC10,PR446,Purchase Requisition,4709.88,,
E3700,Create PO,2024-09-02 08:25:55+00:00,User31,CC10,PO289,Purchase Order,12193.92,Created,
E4512,Approve PR,2024-09-02 08:25:55+00:00,Manager3,CC8,PR541,Purchase Requisition,4706.74,,
E5034,Approve PR,2024-09-02 08:25:55+00:00,Manager4,CC10,PR606,Purchase Requisition,8708.53,,
E5352,Create PR,2024-09-02 08:25:56+00:00,User9,CC15,PR643,Purchase Requisition,2723.72,,
E5811,Create PR,2024-09-02 08:25:56+00:00,User2,CC12,PR701,Purchase Requisition,7092.17,,
E6215,Approve PR,2024-09-02 08:25:56+00:00,Manager6,CC6,PR752,Purchase Requisition,4323.62,,
E7172,Create PR,2024-09-02 08:25:57+00:00,User14,CC11,PR867,Purchase Requisition,150.91,,
E7194,Create PO,2024-09-02 08:25:57+00:00,User38,CC15,PR870,Purchase Requisition,8120.41,,
E7194,Create PO,2024-09-02 08:25:57+00:00,User38,CC15,PO586,Purchase Order,8120.41,Created,
E7314,Approve PR,2024-09-02 08:25:57+00:00,Manager7,CC18,PR885,Purchase Requisition,5582.98,,
E7350,Approve PR,2024-09-02 08:25:57+00:00,Manager2,CC11,PR889,Purchase Requisition,579.33,,
E7484,Create PR,2024-09-02 08:25:57+00:00,User31,CC14,PR904,Purchase Requisition,5778.46,,
E7672,Create PR,2024-09-02 08:25:57+00:00,User11,CC3,PR928,Purchase Requisition,5789.51,,
E7926,Create PR,2024-09-02 08:25:57+00:00,User20,CC15,PR957,Purchase Requisition,3993.05,,
E1047,Create PR,2024-09-02 08:26:53+00:00,User9,CC16,PR125,Purchase Requisition,6009.63,,
E1429,Create PR,2024-09-02 08:26:53+00:00,User25,CC16,PR169,Purchase Requisition,6808.11,,
E1602,Create PR,2024-09-02 08:26:54+00:00,User34,CC5,PR189,Purchase Requisition,6944.71,,
E2146,Approve PR,2024-09-02 08:26:54+00:00,Manager2,CC14,PR261,Purchase Requisition,6357.03,,
E2263,Approve PR,2024-09-02 08:26:54+00:00,Manager3,CC2,PR274,Purchase Requisition,4190.13,,
E2599,Approve PR,2024-09-02 08:26:54+00:00,Manager1,CC7,PR316,Purchase Requisition,8445.83,,
E3022,Create PR,2024-09-02 08:26:54+00:00,User7,CC2,PR367,Purchase Requisition,1178.64,,
E3051,Create PO,2024-09-02 08:26:54+00:00,User10,CC2,PR370,Purchase Requisition,4191.75,,
E3051,Create PO,2024-09-02 08:26:54+00:00,User10,CC2,PO2247,Purchase Order,4191.75,Created,
E3367,Approve PR,2024-09-02 08:26:54+00:00,Manager7,CC18,PR406,Purchase Requisition,5704.26,,
E3633,Create PR,2024-09-02 08:26:55+00:00,User13,CC12,PR438,Purchase Requisition,9908.71,,
E4484,Create PR,2024-09-02 08:26:55+00:00,User23,CC9,PR538,Purchase Requisition,4880.17,,
E4650,Create PR,2024-09-02 08:26:55+00:00,User37,CC10,PR558,Purchase Requisition,5109.98,,
E4865,Create PR,2024-09-02 08:26:55+00:00,User15,CC3,PR585,Purchase Requisition,2651.31,,
E5343,Create PR,2024-09-02 08:26:56+00:00,User26,CC5,PR642,Purchase Requisition,5532.02,,
E6636,Create PR,2024-09-02 08:26:56+00:00,User18,CC4,PR802,Purchase Requisition,8479.65,,
E7587,Create PR,2024-09-02 08:26:57+00:00,User17,CC18,PR917,Purchase Requisition,5969.98,,
E7801,Approve PR,2024-09-02 08:26:57+00:00,Manager10,CC6,PR943,Purchase Requisition,6324.01,,
E859,Create PR,2024-09-02 08:27:53+00:00,User33,CC19,PR101,Purchase Requisition,8052.46,,
E927,Approve PR,2024-09-02 08:27:53+00:00,Manager10,CC8,PR110,Purchase Requisition,4194.21,,
E1808,Create PR,2024-09-02 08:27:54+00:00,User32,CC9,PR215,Purchase Requisition,2872.51,,
E2181,Create PR,2024-09-02 08:27:54+00:00,User31,CC7,PR265,Purchase Requisition,4125.51,,
E3130,Create PR,2024-09-02 08:27:54+00:00,User25,CC17,PR379,Purchase Requisition,6036.94,,
E3166,Create PR,2024-09-02 08:27:54+00:00,User9,CC20,PR383,Purchase Requisition,4541.87,,
E3734,Create PR,2024-09-02 08:27:55+00:00,User7,CC9,PR450,Purchase Requisition,4983.2,,
E4601,Create PR,2024-09-02 08:27:55+00:00,User3,CC19,PR551,Purchase Requisition,5266.41,,
E5529,Create PR,2024-09-02 08:27:56+00:00,User17,CC20,PR665,Purchase Requisition,4155.96,,
E5575,Reject PR,2024-09-02 08:27:56+00:00,Manager3,CC19,PR670,Purchase Requisition,5533.7,,
E5709,Approve PR,2024-09-02 08:27:56+00:00,Manager1,CC1,PR688,Purchase Requisition,5142.03,,
E6152,Approve PR,2024-09-02 08:27:56+00:00,Manager4,CC11,PR745,Purchase Requisition,3199.91,,
E6452,Create PR,2024-09-02 08:27:56+00:00,User1,CC6,PR780,Purchase Requisition,5711.19,,
E6915,Approve PR,2024-09-02 08:27:57+00:00,Manager2,CC1,PR836,Purchase Requisition,4104.34,,
E7033,Create PR,2024-09-02 08:27:57+00:00,User11,CC16,PR850,Purchase Requisition,5517.4,,
E7493,Create PR,2024-09-02 08:27:57+00:00,User5,CC13,PR905,Purchase Requisition,4006.17,,
E7872,Create PR,2024-09-02 08:27:57+00:00,User3,CC10,PR951,Purchase Requisition,4959.72,,
E8043,Create PR,2024-09-02 08:27:57+00:00,User19,CC13,PR970,Purchase Requisition,8600.61,,
E8240,Create PO (Batch),2024-09-02 08:27:57+00:00,User45,CC5,PR826,Purchase Requisition,4569.09,,
E8240,Create PO (Batch),2024-09-02 08:27:57+00:00,User45,CC5,PR687,Purchase Requisition,5353.66,,
E8240,Create PO (Batch),2024-09-02 08:27:57+00:00,User45,CC5,PR949,Purchase Requisition,5582.01,,
E8240,Create PO (Batch),2024-09-02 08:27:57+00:00,User45,CC5,PR273,Purchase Requisition,3880.61,,
E8240,Create PO (Batch),2024-09-02 08:27:57+00:00,User45,CC5,PR16,Purchase Requisition,2761.26,,
E8240,Create PO (Batch),2024-09-02 08:27:57+00:00,User45,CC5,PR994,Purchase Requisition,3168.41,,
E8240,Create PO (Batch),2024-09-02 08:27:57+00:00,User45,CC5,PO393,Purchase Order,25315.040000000005,Created,
E1178,Approve PR,2024-09-02 08:28:53+00:00,Manager2,CC12,PR141,Purchase Requisition,3698.54,,
E1268,Approve PR,2024-09-02 08:28:53+00:00,Manager10,CC11,PR151,Purchase Requisition,6594.5,,
E1447,Create PR,2024-09-02 08:28:53+00:00,User48,CC14,PR171,Purchase Requisition,5589.89,,
E38,Approve PR,2024-09-02 08:28:53+00:00,Manager6,CC2,PR5,Purchase Requisition,5807.13,,
E403,Create PR,2024-09-02 08:28:53+00:00,User33,CC9,PR48,Purchase Requisition,5370.09,,
E712,Approve PR,2024-09-02 08:28:53+00:00,Manager10,CC18,PR83,Purchase Requisition,6304.54,,
E91,Create PR,2024-09-02 08:28:53+00:00,User10,CC14,PR11,Purchase Requisition,2858.74,,
E2098,Create PR,2024-09-02 08:28:54+00:00,User7,CC19,PR255,Purchase Requisition,2740.85,,
E2291,Create PR,2024-09-02 08:28:54+00:00,User42,CC1,PR278,Purchase Requisition,2572.71,,
E2680,Approve PR,2024-09-02 08:28:54+00:00,Manager7,CC20,PR325,Purchase Requisition,3845.03,,
E3113,Approve PR,2024-09-02 08:28:54+00:00,Manager6,CC11,PR377,Purchase Requisition,4453.26,,
E3276,Create PR,2024-09-02 08:28:54+00:00,User35,CC14,PR396,Purchase Requisition,2455.47,,
E3662,Create PR,2024-09-02 08:28:55+00:00,User41,CC4,PR442,Purchase Requisition,10001.85,,
E3770,Create PR,2024-09-02 08:28:55+00:00,User6,CC7,PR454,Purchase Requisition,5515.51,,
E4322,Create PR,2024-09-02 08:28:55+00:00,User2,CC15,PR520,Purchase Requisition,6272.42,,
E4732,Approve PR,2024-09-02 08:28:55+00:00,Manager9,CC9,PR567,Purchase Requisition,6510.87,,
E5042,Create PR,2024-09-02 08:28:55+00:00,User13,CC6,PR607,Purchase Requisition,3520.74,,
E6241,Create PR,2024-09-02 08:28:56+00:00,User33,CC18,PR755,Purchase Requisition,5386.06,,
E6306,Create PR,2024-09-02 08:28:56+00:00,User2,CC3,PR763,Purchase Requisition,4924.35,,
E6489,Approve PR,2024-09-02 08:28:56+00:00,Manager8,CC13,PR784,Purchase Requisition,2494.97,,
E7504,Create PR,2024-09-02 08:28:57+00:00,User34,CC4,PR907,Purchase Requisition,5860.08,,
